id,source_id,collection,language,model,source_collection,unit_type,original,rewritten,delta,change_pct,known_failed_output
plainvoice-enrichment-svo-v3:cc3ecdde08482f3864dea40c,mcts-references:0a8318bf0a9be680da349c00,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,33,45,12,36.36363636363635,False
plainvoice-enrichment-svo-v3:1da9a6c8026a88f945eac38c,mcts-references:167d44f4ccb32fb4e83de3d1,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,64,64,0,0.0,False
plainvoice-enrichment-svo-v3:672b3a31c31c8c1eb30c999b,iterater-human-doc:11d0d4dbea650df6db68026e,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,147,143,-4,-2.7210884353741527,False
plainvoice-enrichment-svo-v3:40ee7f0fb26dba8a0f2a4f4e,iterater-human-doc:58dbe203b5bc0eb95ded0a18,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,193,223,30,15.544041450777213,False
plainvoice-enrichment-svo-v3:e5eae998eabd39f73ee6b7f3,mcts-references:207cef16a195a163c410b622,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,58,56,-2,-3.4482758620689613,False
plainvoice-enrichment-svo-v3:5e2838aed8d364331fce5e29,iterater-human-doc:c2c173359c199b404ce87f70,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,254,216,-38,-14.960629921259837,False
plainvoice-enrichment-svo-v3:11e274f4da5b11b4bc5bd6c8,mcts-references:ed1f74c7a05e84246eb9437c,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,62,75,13,20.967741935483875,False
plainvoice-enrichment-svo-v3:97f7a5c28a185bfaff25ffd6,iterater-human-doc:204a3cab20a71fe50cb092b2,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,101,96,-5,-4.950495049504955,False
plainvoice-enrichment-svo-v3:8609ba270dc5265382bf2e97,mcts-references:95e03095afbdf777381effd9,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,54,47,-7,-12.962962962962965,False
plainvoice-enrichment-svo-v3:c83d92453e8ace6408622100,iterater-human-doc:08052ea5d9988e3e27cc386c,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,384,373,-11,-2.864583333333337,False
plainvoice-enrichment-svo-v3:d10e6a1fd871774d24642e01,mcts-references:15361ae2850823ee6485b274,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,38,43,5,13.157894736842103,False
plainvoice-enrichment-svo-v3:7fcd29cda23b070d99380eef,iterater-human-doc:ab8013a7454633e37ebaaa30,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,382,343,-39,-10.209424083769637,False
plainvoice-enrichment-svo-v3:fea52f0a11c9f3ba5ac20128,mcts-references:fc460a857d97f5c59f2e4d5f,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,63,67,4,6.349206349206349,False
plainvoice-enrichment-svo-v3:d464debd6683c80f4f08066f,iterater-human-doc:4ea7640a96c74e1d83134d41,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,138,141,3,2.1739130434782705,False
plainvoice-enrichment-svo-v3:39d805af588c05810ffa25fc,mcts-references:db6702d892e80d9e36aba009,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,54,54,0,0.0,False
plainvoice-enrichment-svo-v3:db7c2bf87b796042da637e3a,iterater-human-doc:5a60b8f23cf55f4c3563bf8f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,221,189,-32,-14.479638009049777,False
plainvoice-enrichment-svo-v3:5e1806a700b7d55eb9f49bf6,mcts-references:8f587f52f123f27c4ebcebf9,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,48,59,11,22.916666666666675,False
plainvoice-enrichment-svo-v3:79380c7098d0d2d083bc03e4,iterater-human-doc:e6913f6165a0aaff70453916,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,153,175,22,14.379084967320255,False
plainvoice-enrichment-svo-v3:63c7394d7a9a17f1ed56bca0,mcts-references:35a4e31f014c705628839514,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,42,54,12,28.57142857142858,False
plainvoice-enrichment-svo-v3:5f24071135258b249447f4e1,iterater-human-doc:894b3ee772f9145eb857563c,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,211,217,6,2.8436018957346043,False
plainvoice-enrichment-svo-v3:4d20b6db4ce39b7024cafff4,iterater-human-doc:a3c25672ea357ea741556e5d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,115,141,26,22.608695652173914,False
plainvoice-enrichment-svo-v3:17ee95c564f26afb2af53c6f,mcts-references:1ce45a5c095bbc186bc0a32d,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,27,28,1,3.703703703703698,False
plainvoice-enrichment-svo-v3:b2b2caf213f667736fb0702b,iterater-human-doc:1a1e47549f55c301c5404292,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,90,101,11,12.222222222222223,False
plainvoice-enrichment-svo-v3:9738e0a03973f7ea6b4a6db7,mcts-references:2bdbfe00500dc4f8ca015aa7,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,57,62,5,8.771929824561408,False
plainvoice-enrichment-svo-v3:57e141dd462054fb3ac011a9,mcts-references:2a2f9d7e82f9be0f73f54740,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,45,45,0,0.0,False
plainvoice-enrichment-svo-v3:71bed31781118bb8f137c033,iterater-human-doc:50ce54fabf74c58474599913,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,168,169,1,0.5952380952380931,False
plainvoice-enrichment-svo-v3:16907196ef03969fb2fb2474,mcts-references:0a329b9ff8338bcb1c5140f2,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,38,37,-1,-2.631578947368418,False
plainvoice-enrichment-svo-v3:e2f4b88aa7b8a4c8d14173fa,iterater-human-doc:be6a1a43b6969209c1de5cf5,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,208,214,6,2.8846153846153744,False
plainvoice-enrichment-svo-v3:c4cdf0dabb3ef741c00e8594,mcts-references:16ee935d9006d901e05ba3c4,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,50,55,5,10.000000000000009,False
plainvoice-enrichment-svo-v3:42403ef6e6a9026f0e7f74d7,iterater-human-doc:7664f23f183019bad20f0220,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,154,165,11,7.14285714285714,False
plainvoice-enrichment-svo-v3:372b8ba58a8aea4806356905,mcts-references:a09592e860594c951e17bd17,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,44,47,3,6.818181818181812,False
plainvoice-enrichment-svo-v3:e2cbda08b04fa0e26b05b675,mcts-references:0abbd164df45757737976418,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,82,110,28,34.14634146341464,False
plainvoice-enrichment-svo-v3:43eba5bd44e17433305381f6,iterater-human-doc:45c1c0ebe5029b133b65d1f8,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,279,277,-2,-0.7168458781361964,False
plainvoice-enrichment-svo-v3:fbbc409f468a46190a6b3a2e,iterater-human-doc:d0b54a52044c3bf5957987a2,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,163,183,20,12.269938650306745,False
plainvoice-enrichment-svo-v3:424743f985194885570a5c0a,iterater-human-doc:498ff1a1984e544047e56e69,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,720,740,20,2.777777777777768,False
plainvoice-enrichment-svo-v1:649e14ee5f4ddb2f8482fc44,mcts-references:320f3a1623304598a7dc6b9d,ai-enrichment-diagnostics,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,17,15,-2,-11.764705882352944,False
plainvoice-enrichment-svo-v1:9486c48eca02f1223d399ff2,code2doc:test-1,ai-enrichment-diagnostics,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,16,24,8,50.0,False
plainvoice-enrichment-svo-v1:99b0098912965d211bcc1d82,iterater-human-doc:7de9d471f5dd14e5ed2b0c6f,ai-enrichment-diagnostics,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,48,39,-9,-18.75,False
plainvoice-enrichment-svo-v3:b1c2f49b7f1bcf905795d58a,mcts-references:ed8c8e1eba606a473af9db4a,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,19,20,1,5.263157894736836,False
plainvoice-enrichment-svo-v3:5a43fabb41699cc2431cbebb,iterater-human-doc:62471e8752a38c368aff3ab3,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,58,62,4,6.896551724137923,False
plainvoice-enrichment-svo-v3:1e46c0f622a34a72dd2338d7,iterater-human-doc:4d70e69ffef362acf56e4ea9,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,138,132,-6,-4.347826086956519,False
plainvoice-enrichment-svo-v3:8626c33148c2f206b8f2548d,iterater-human-doc:d931b694ef6402df52ffc8a0,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,181,200,19,10.497237569060779,False
plainvoice-enrichment-svo-v3:50471c75ffa3f27b2778834f,iterater-human-doc:2f1731d289ffa729a511a567,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,157,153,-4,-2.547770700636942,False
plainvoice-enrichment-svo-v3:a237e9a3edc920c0d1d595f5,iterater-human-doc:42c9abbcb9a626725f50ff2b,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,168,159,-9,-5.35714285714286,False
plainvoice-enrichment-svo-v3:262b9f4d272bc1c58f23cb65,iterater-human-doc:28300479cb0cd51e4109cd19,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,176,162,-14,-7.954545454545459,False
plainvoice-enrichment-svo-v3:f66aa06bde687df2c7c69907,iterater-human-doc:548d50acbd46059789de0708,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,203,212,9,4.4334975369458185,False
plainvoice-enrichment-svo-v3:e3df8d4ccb0a089c06731d22,iterater-human-doc:4785d32dc14153e492573225,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,194,188,-6,-3.0927835051546393,False
plainvoice-enrichment-svo-v3:f9599cd55e8e54f8132d32ca,iterater-human-doc:dfd552a650ad6ceaa18d27fc,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,157,177,20,12.73885350318471,False
plainvoice-enrichment-svo-v3:cddb438a6deeb0a8e6c2bf23,iterater-human-doc:6d285e5425d4b3a810afeb28,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,150,154,4,2.6666666666666616,False
plainvoice-enrichment-svo-v3:7f256fd4f11ace3c709f2a9c,iterater-human-doc:e58121e02ddd8bc2f63c31ef,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,112,111,-1,-0.8928571428571397,False
plainvoice-enrichment-svo-v3:2122bc7a6a9a398448fc2e9c,iterater-human-doc:95839bf09b0091074aadc56d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,151,152,1,0.6622516556291425,False
plainvoice-enrichment-svo-v3:167e23bdb4a16a4968d4c6e3,iterater-human-doc:40f38c2e76dde15d7f306fb0,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,151,171,20,13.245033112582782,False
plainvoice-enrichment-svo-v3:8ed8844fe14535b0207df716,iterater-human-doc:ca531fc4fed50c033f11d745,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,218,215,-3,-1.3761467889908285,False
plainvoice-enrichment-svo-v3:0c8a1c68f3f229b1b0eb903e,iterater-human-doc:618282b9a37a3a18e642b542,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,171,169,-2,-1.1695906432748537,False
plainvoice-enrichment-svo-v3:3a996249cc2ad96fb224731f,iterater-human-doc:66a8497c018016f826b9b8c5,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,160,162,2,1.2499999999999956,False
plainvoice-enrichment-svo-v3:56715a332905b7f9b718d48a,iterater-human-doc:a5d496f4369cfd96cef03efb,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,184,174,-10,-5.434782608695654,False
plainvoice-enrichment-svo-v3:8c576c59afbbfd2a14b9c576,iterater-human-doc:6a3dcce59eb74398bc0ebdc4,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,131,123,-8,-6.106870229007633,False
plainvoice-enrichment-svo-v3:5741e2f2fae363f051751f29,iterater-human-doc:7ab13b34bafb2b335016ce34,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,225,223,-2,-0.8888888888888835,False
plainvoice-enrichment-svo-v3:1e168c8e5a5b8b5deaab0384,iterater-human-doc:5ef93d83597749242827b45f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,135,133,-2,-1.4814814814814836,False
plainvoice-enrichment-svo-v3:e2e5ea212751d4033c3257c9,iterater-human-doc:67523db0a1adb4e259673bbf,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,151,155,4,2.6490066225165476,False
plainvoice-enrichment-svo-v3:3c0b35be6eb1b8598ffe8374,iterater-human-doc:aec35890aac83d412f93e4c9,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,166,177,11,6.626506024096379,False
plainvoice-enrichment-svo-v3:46cba08eb76d480f547a35b7,iterater-human-doc:484d3e4eb161a3f2b3ad6d38,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,166,169,3,1.8072289156626509,False
plainvoice-enrichment-svo-v3:53bab75e2c536a7c31dd1988,iterater-human-doc:7c810d07082f54478f59ba3b,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,213,218,5,2.3474178403755763,False
plainvoice-enrichment-svo-v3:fa040d36aed519147649b238,iterater-human-doc:b136d547c99528cef3765f24,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,228,215,-13,-5.701754385964907,False
plainvoice-enrichment-svo-v3:35df1c924689070cc686900a,iterater-human-doc:615acd8547870ee5a6a20a95,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,170,214,44,25.882352941176467,False
plainvoice-enrichment-svo-v3:cb610fa4915fb1dbe7c54917,iterater-human-doc:5e8f2261f8571356292e34bd,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,117,120,3,2.564102564102555,False
plainvoice-enrichment-svo-v3:b268134abbea33314973c912,iterater-human-doc:4db3977c7cc1f3734db54abd,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,110,105,-5,-4.545454545454541,False
plainvoice-enrichment-svo-v3:ad8b4c7a9181d05f49e47d9c,iterater-human-doc:61898c191b0836e6f90b036f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,148,125,-23,-15.540540540540537,False
plainvoice-enrichment-svo-v3:d90191b049332352f91ddc5f,iterater-human-doc:5e287d34697e177cfdb4dfcb,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,148,149,1,0.6756756756756799,False
plainvoice-enrichment-svo-v3:7938c89806d30afc98d6c1fe,iterater-human-doc:fe590cc698aaaac24738dbdf,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,126,130,4,3.1746031746031855,False
plainvoice-enrichment-svo-v3:f8d849937bff10fc66c11db8,iterater-human-doc:c63280b9740057cff2851337,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,122,124,2,1.6393442622950838,False
plainvoice-enrichment-svo-v3:2fb0b403981ccecf63b0aa69,iterater-human-doc:50d992bb37a685c4e792cd50,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,127,121,-6,-4.7244094488189,False
plainvoice-enrichment-svo-v3:a02fccf71596d67fa4839ff7,iterater-human-doc:36336306da1d94c9a94b7155,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,145,165,20,13.793103448275868,False
plainvoice-enrichment-svo-v3:4185bf250e1d1cc83fc8ab8f,iterater-human-doc:b6544c6bc8435bb0321126d8,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,156,161,5,3.205128205128216,False
plainvoice-enrichment-svo-v3:63688a545b72d4708ddc60b1,iterater-human-doc:6477380e4b8302436da9ecf5,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,104,120,16,15.384615384615374,False
plainvoice-enrichment-svo-v3:638d5116b4f22df0405845a5,iterater-human-doc:2b80b78e3c7661a60422f218,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,238,252,14,5.882352941176472,False
plainvoice-enrichment-svo-v3:7b3d94866b7b841c02e5ff48,iterater-human-doc:82353c96ba25066ef28d5c89,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,156,165,9,5.769230769230771,False
plainvoice-enrichment-svo-v3:aeee24aedbd0996d8c70e6fd,iterater-human-doc:bc2ff1521028c69264371bcc,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,165,166,1,0.60606060606061,False
plainvoice-enrichment-svo-v3:c99335f8aa835e598a575a70,iterater-human-doc:5333a1993187c375f4a5cdd8,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,198,206,8,4.040404040404044,False
plainvoice-enrichment-svo-v3:4d73153c377bed0cfa74de84,iterater-human-doc:4ad8c1539d34982b0aa161cc,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,296,287,-9,-3.0405405405405372,False
plainvoice-enrichment-svo-v3:ff5a7fe8aef90eace3ea467f,iterater-human-doc:d013028dfded5f7a911e3bb3,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,180,185,5,2.777777777777768,False
plainvoice-enrichment-svo-v3:4858ba71a60144058b8a475c,iterater-human-doc:40100607b8caa3ba4a628c0f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,254,275,21,8.267716535433077,False
plainvoice-enrichment-svo-v3:1a10171cf23b185ef218bfa4,iterater-human-doc:304365070e94f51ec7fdaebe,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,167,152,-15,-8.982035928143716,False
plainvoice-enrichment-svo-v3:c4db6ca6c4dafe34e7c07600,iterater-human-doc:96366b43dff3eb38bca9ca74,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,119,126,7,5.882352941176472,False
plainvoice-enrichment-svo-v3:2aff607069429aa59cbc430c,iterater-human-doc:46edcd1eb30a47b4fd37df25,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,168,176,8,4.761904761904767,False
plainvoice-enrichment-svo-v3:2e2da534025894bdb7f9b6cd,iterater-human-doc:9e15bef987ce2d09c0769a95,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,189,202,13,6.8783068783068835,False
plainvoice-enrichment-svo-v3:49a966a0bf4fa56a1a0e7504,iterater-human-doc:8ea4e106381fe6699712bf74,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,207,231,24,11.594202898550732,False
plainvoice-enrichment-svo-v3:4ec8c5bb79b296ba16f50b3a,iterater-human-doc:07eacf78b29dca30eb628c68,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,178,178,0,0.0,False
plainvoice-enrichment-svo-v3:91a9b29e0f89b4b84767a363,iterater-human-doc:4cbb1bc52616522dfaaf6d62,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,206,221,15,7.281553398058249,False
plainvoice-enrichment-svo-v3:3ac7a8256277daaa3a31fb2b,iterater-human-doc:5b90cf167c349f3c6085bb63,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,237,244,7,2.9535864978903037,False
plainvoice-enrichment-svo-v3:cf4a408688689b34f0585d86,iterater-human-doc:db825660cbd524c1b35884c6,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,284,224,-60,-21.126760563380287,False
plainvoice-enrichment-svo-v3:c43a35caa4a6ab903af1cd89,iterater-human-doc:9ff95646a5f2c0362c64c144,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,235,229,-6,-2.553191489361706,False
plainvoice-enrichment-svo-v3:221291e991f73110250d04fd,iterater-human-doc:6c5e355f3131ed93c6a41656,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,192,181,-11,-5.7291666666666625,False
plainvoice-enrichment-svo-v3:1c20b515164bf51f9b75bc1c,iterater-human-doc:7b2bd16f72dad6a1bccb4047,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,206,202,-4,-1.9417475728155331,False
plainvoice-enrichment-svo-v3:578684664ea3e247da821891,iterater-human-doc:5ce8eff86d60f4f67e7091ab,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,198,194,-4,-2.020202020202022,False
plainvoice-enrichment-svo-v3:783dd748b3e7f8541bf0cb56,iterater-human-doc:74606d274c20b817286f7e79,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,170,177,7,4.117647058823537,False
plainvoice-enrichment-svo-v3:e86cbc58571087784c42f62f,iterater-human-doc:0ee09c83fa88ea4e18e22e5e,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,111,108,-3,-2.7027027027026973,False
plainvoice-enrichment-svo-v3:caf9e5a0f2e6d6c4eb658ca0,iterater-human-doc:146a2e920d2d1a4bce88756b,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,143,175,32,22.377622377622373,False
plainvoice-enrichment-svo-v3:3611f65e85a84bf5eb4bc0fa,iterater-human-doc:1b43b433408610ffad87f2ee,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,217,213,-4,-1.8433179723502335,False
plainvoice-enrichment-svo-v3:fa01cb1dbf6e86d300375831,iterater-human-doc:a71f19e5f7c2bc3f5e042592,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,148,150,2,1.3513513513513598,False
plainvoice-enrichment-svo-v3:2667fe5891a601c6bf159c30,iterater-human-doc:994c13aa5da8f1b425a8e272,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,177,188,11,6.214689265536721,False
plainvoice-enrichment-svo-v3:7b9351d0fe95ce62c0fb942f,iterater-human-doc:b7d3cc3b0d82766c72c7a2e7,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,113,127,14,12.389380530973447,False
plainvoice-enrichment-svo-v3:2230372dfad5286557cdd2fc,iterater-human-doc:c878a3c6eff3debe33bc1b60,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,112,121,9,8.03571428571428,False
plainvoice-enrichment-svo-v3:6d717e77c5d948ccdb2cc34a,iterater-human-doc:ffd18dfec1a61960271c18df,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,160,150,-10,-6.25,False
plainvoice-enrichment-svo-v3:906ef8ee519db61df0f582b2,iterater-human-doc:923cfd9b06a0820fcc873869,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,119,119,0,0.0,False
plainvoice-enrichment-svo-v3:8f2cdb0eea5424c941c96162,iterater-human-doc:0e3d943d48aa55122c3f6599,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,176,178,2,1.1363636363636465,False
plainvoice-enrichment-svo-v3:f20e830714b47a20738ba17e,iterater-human-doc:07d4337c2154bafb3f34b2d2,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,94,87,-7,-7.446808510638303,False
plainvoice-enrichment-svo-v3:cd1960206187e001a78cad6c,iterater-human-doc:14893b98e2590d560e41ad85,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,55,75,20,36.36363636363635,False
plainvoice-enrichment-svo-v3:0de2bebe80df1a0aa87c4491,iterater-human-doc:53cf389320faa97ebfc789d8,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,225,226,1,0.4444444444444473,False
plainvoice-enrichment-svo-v3:38291f17b7bea49d88fd2773,iterater-human-doc:0dd16042b5cb8676f880a27e,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,159,164,5,3.1446540880503138,False
plainvoice-enrichment-svo-v3:56fb215e4287cf0dccb9c33a,iterater-human-doc:bebcd199e9baa4c92d90dbc6,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,124,116,-8,-6.451612903225811,False
plainvoice-enrichment-svo-v3:a274ad3b158e77b6cbb505fd,iterater-human-doc:ade4d32526e0bd3315adc773,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,179,188,9,5.027932960893855,False
plainvoice-enrichment-svo-v3:376ded7c244e43f2b1091c3e,iterater-human-doc:dddfac6d36b08f006c2dc741,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,206,211,5,2.4271844660194164,False
